flex,year,run,h,val
baseFlex,2030,NoFlexNoConstraints,h5325,4654.5768
baseFlex,2030,NoFlexNoConstraints,h5326,3822.4992
baseFlex,2030,NoFlexNoConstraints,h5327,2789.0675
baseFlex,2030,NoFlexNoConstraints,h5328,2302.5083
baseFlex,2030,NoFlexNoConstraints,h5329,54.8749
baseFlex,2030,NoFlexNoConstraints,h5330,123.8355
baseFlex,2030,NoFlexNoConstraints,h5331,33.8525
baseFlex,2030,NoFlexNoConstraints,h5332,0.0
baseFlex,2030,NoFlexNoConstraints,h5333,47.8266
baseFlex,2030,NoFlexNoConstraints,h5334,40.8929
baseFlex,2030,NoFlexNoConstraints,h5335,57.3739
baseFlex,2030,NoFlexNoConstraints,h5336,111.0997
baseFlex,2030,NoFlexNoConstraints,h5337,608.079
baseFlex,2030,NoFlexNoConstraints,h5338,904.0836
baseFlex,2030,NoFlexNoConstraints,h5339,1706.4331
baseFlex,2030,NoFlexNoConstraints,h5340,2506.4866
baseFlex,2030,NoFlexNoConstraints,h5341,3553.2186
baseFlex,2030,NoFlexNoConstraints,h5342,4520.3523
baseFlex,2030,NoFlexNoConstraints,h5343,5651.2678
baseFlex,2030,NoFlexNoConstraints,h5344,6031.4801
baseFlex,2030,NoFlexNoConstraints,h5345,8742.736
baseFlex,2030,NoFlexNoConstraints,h5346,10859.7992
baseFlex,2030,NoFlexNoConstraints,h5347,10895.4114
baseFlex,2030,NoFlexNoConstraints,h5348,8684.2905
baseFlex,2030,NoFlexNoConstraints,h5349,6189.8871
baseFlex,2030,NoFlexNoConstraints,h5350,4018.6986
baseFlex,2030,NoFlexNoConstraints,h5351,2505.7513
baseFlex,2030,NoFlexNoConstraints,h5352,1817.7618
baseFlex,2030,NoFlexNoConstraints,h5353,32.2781
baseFlex,2030,NoFlexNoConstraints,h5354,213.8475
baseFlex,2030,NoFlexNoConstraints,h5355,76.0972
baseFlex,2030,NoFlexNoConstraints,h5356,16.3339
baseFlex,2030,NoFlexNoConstraints,h5357,22.3271
baseFlex,2030,NoFlexNoConstraints,h5358,51.5749
baseFlex,2030,NoFlexNoConstraints,h5359,144.1591
baseFlex,2030,NoFlexNoConstraints,h5360,277.3824
baseFlex,2030,NoFlexNoConstraints,h5361,521.9666
baseFlex,2030,NoFlexNoConstraints,h5362,1059.6613
baseFlex,2030,NoFlexNoConstraints,h5363,1652.0621
baseFlex,2030,NoFlexNoConstraints,h5364,2970.8115
baseFlex,2030,NoFlexNoConstraints,h5365,3769.344
baseFlex,2030,NoFlexNoConstraints,h5366,4693.0893
baseFlex,2030,NoFlexNoConstraints,h5367,4871.0279
baseFlex,2030,NoFlexNoConstraints,h5368,6156.0887
baseFlex,2030,NoFlexNoConstraints,h5369,8592.3175
baseFlex,2030,NoFlexNoConstraints,h5370,9842.9906
baseFlex,2030,NoFlexNoConstraints,h5371,10697.2057
baseFlex,2030,NoFlexNoConstraints,h5372,7925.3707
baseFlex,2030,NoFlexNoConstraints,h5373,5162.7712
baseFlex,2030,NoFlexNoConstraints,h5374,3674.9868
baseFlex,2030,NoFlexNoConstraints,h5375,2694.6967
baseFlex,2030,NoFlexNoConstraints,h5376,2382.6401
baseFlex,2030,NoFlexNoConstraints,h5377,20.0057
baseFlex,2030,NoFlexNoConstraints,h5378,80.1719
baseFlex,2030,NoFlexNoConstraints,h5379,11.8437
baseFlex,2030,NoFlexNoConstraints,h5380,33.4503
baseFlex,2030,NoFlexNoConstraints,h5381,32.6374
baseFlex,2030,NoFlexNoConstraints,h5382,50.1243
baseFlex,2030,NoFlexNoConstraints,h5383,189.758
baseFlex,2030,NoFlexNoConstraints,h5384,322.372
baseFlex,2030,NoFlexNoConstraints,h5385,375.654
baseFlex,2030,NoFlexNoConstraints,h5386,859.3473
baseFlex,2030,NoFlexNoConstraints,h5387,1715.3321
baseFlex,2030,NoFlexNoConstraints,h5388,2968.3198
baseFlex,2030,NoFlexNoConstraints,h5389,3851.0133
baseFlex,2030,NoFlexNoConstraints,h5390,5147.1574
baseFlex,2030,NoFlexNoConstraints,h5391,6382.8366
baseFlex,2030,NoFlexNoConstraints,h5392,7634.9679
baseFlex,2030,NoFlexNoConstraints,h5393,9756.8905
baseFlex,2030,NoFlexNoConstraints,h5394,9643.1587
baseFlex,2030,NoFlexNoConstraints,h5395,9225.7244
baseFlex,2030,NoFlexNoConstraints,h5396,7724.0537
baseFlex,2030,NoFlexNoConstraints,h5397,5532.8578
baseFlex,2030,NoFlexNoConstraints,h5398,3689.2987
baseFlex,2030,NoFlexNoConstraints,h5399,3637.0852
baseFlex,2030,NoFlexNoConstraints,h5400,2474.434
baseFlex,2030,NoFlexNoConstraints,h5401,27.7724
baseFlex,2030,NoFlexNoConstraints,h5402,88.3424
baseFlex,2030,NoFlexNoConstraints,h5403,52.4858
baseFlex,2030,NoFlexNoConstraints,h5404,34.7858
baseFlex,2030,NoFlexNoConstraints,h5405,8.3424
baseFlex,2030,NoFlexNoConstraints,h5406,5.8711
baseFlex,2030,NoFlexNoConstraints,h5407,48.9241
baseFlex,2030,NoFlexNoConstraints,h5408,340.6361
baseFlex,2030,NoFlexNoConstraints,h5409,320.1357
baseFlex,2030,NoFlexNoConstraints,h5410,980.7447
baseFlex,2030,NoFlexNoConstraints,h5411,2046.5232
baseFlex,2030,NoFlexNoConstraints,h5412,2858.1736
baseFlex,2030,NoFlexNoConstraints,h5413,3318.5581
baseFlex,2030,NoFlexNoConstraints,h5414,5222.7155
baseFlex,2030,NoFlexNoConstraints,h5415,5613.4418
baseFlex,2030,NoFlexNoConstraints,h5416,7263.9491
baseFlex,2030,NoFlexNoConstraints,h5417,8717.304
baseFlex,2030,NoFlexNoConstraints,h5418,9813.6917
baseFlex,2030,NoFlexNoConstraints,h5419,9865.0543
baseFlex,2030,NoFlexNoConstraints,h5420,7647.4944
baseFlex,2030,NoFlexNoConstraints,h5421,5942.455
baseFlex,2030,NoFlexNoConstraints,h5422,3688.0204
baseFlex,2030,NoFlexNoConstraints,h5423,3052.7414
baseFlex,2030,NoFlexNoConstraints,h5424,2217.5694
baseFlex,2030,NoFlexNoConstraints,h5425,0.0
baseFlex,2030,NoFlexNoConstraints,h5426,83.7598
baseFlex,2030,NoFlexNoConstraints,h5427,110.4288
baseFlex,2030,NoFlexNoConstraints,h5428,13.4111
baseFlex,2030,NoFlexNoConstraints,h5429,0.0
baseFlex,2030,NoFlexNoConstraints,h5430,120.3892
baseFlex,2030,NoFlexNoConstraints,h5431,177.223
baseFlex,2030,NoFlexNoConstraints,h5432,316.699
baseFlex,2030,NoFlexNoConstraints,h5433,311.0651
baseFlex,2030,NoFlexNoConstraints,h5434,850.5789
baseFlex,2030,NoFlexNoConstraints,h5435,1736.3464
baseFlex,2030,NoFlexNoConstraints,h5436,2855.3074
baseFlex,2030,NoFlexNoConstraints,h5437,3999.81
baseFlex,2030,NoFlexNoConstraints,h5438,4621.6699
baseFlex,2030,NoFlexNoConstraints,h5439,5721.2909
baseFlex,2030,NoFlexNoConstraints,h5440,6441.657
baseFlex,2030,NoFlexNoConstraints,h5441,8698.6744
baseFlex,2030,NoFlexNoConstraints,h5442,11819.0722
baseFlex,2030,NoFlexNoConstraints,h5443,11044.2225
baseFlex,2030,NoFlexNoConstraints,h5444,8092.7772
baseFlex,2030,NoFlexNoConstraints,h5445,5099.6712
baseFlex,2030,NoFlexNoConstraints,h5446,3569.3139
baseFlex,2030,NoFlexNoConstraints,h5447,3629.8816
baseFlex,2030,NoFlexNoConstraints,h5448,1975.0701
baseFlex,2030,NoFlexNoConstraints,h5449,14.1455
baseFlex,2030,NoFlexNoConstraints,h5450,84.1092
baseFlex,2030,NoFlexNoConstraints,h5451,64.9478
baseFlex,2030,NoFlexNoConstraints,h5452,0.0
baseFlex,2030,NoFlexNoConstraints,h5453,39.1386
baseFlex,2030,NoFlexNoConstraints,h5454,37.9381
baseFlex,2030,NoFlexNoConstraints,h5455,90.7822
baseFlex,2030,NoFlexNoConstraints,h5456,202.1746
baseFlex,2030,NoFlexNoConstraints,h5457,311.8475
baseFlex,2030,NoFlexNoConstraints,h5458,600.043
baseFlex,2030,NoFlexNoConstraints,h5459,1644.6101
baseFlex,2030,NoFlexNoConstraints,h5460,2414.1055
baseFlex,2030,NoFlexNoConstraints,h5461,3688.8989
baseFlex,2030,NoFlexNoConstraints,h5462,5075.8319
baseFlex,2030,NoFlexNoConstraints,h5463,5589.1821
baseFlex,2030,NoFlexNoConstraints,h5464,6300.3107
baseFlex,2030,NoFlexNoConstraints,h5465,8601.9217
baseFlex,2030,NoFlexNoConstraints,h5466,10503.2949
baseFlex,2030,NoFlexNoConstraints,h5467,11276.4354
baseFlex,2030,NoFlexNoConstraints,h5468,8261.8533
baseFlex,2030,NoFlexNoConstraints,h5469,5443.7011
baseFlex,2030,NoFlexNoConstraints,h5470,3787.2505
baseFlex,2030,NoFlexNoConstraints,h5471,2559.7687
baseFlex,2030,NoFlexNoConstraints,h5472,1786.1677
baseFlex,2030,NoFlexNoConstraints,h5473,0.0
baseFlex,2030,NoFlexNoConstraints,h5474,119.9984
baseFlex,2030,NoFlexNoConstraints,h5475,43.7025
baseFlex,2030,NoFlexNoConstraints,h5476,35.044
baseFlex,2030,NoFlexNoConstraints,h5477,16.6123
baseFlex,2030,NoFlexNoConstraints,h5478,6.0895
baseFlex,2030,NoFlexNoConstraints,h5479,46.1885
baseFlex,2030,NoFlexNoConstraints,h5480,249.4223
baseFlex,2030,NoFlexNoConstraints,h5481,614.3475
baseFlex,2030,NoFlexNoConstraints,h5482,803.5201
baseFlex,2030,NoFlexNoConstraints,h5483,1490.4411
baseFlex,2030,NoFlexNoConstraints,h5484,2884.3392
baseFlex,2030,NoFlexNoConstraints,h5485,3986.1191
baseFlex,2030,NoFlexNoConstraints,h5486,5255.9426
baseFlex,2030,NoFlexNoConstraints,h5487,6008.2209
baseFlex,2030,NoFlexNoConstraints,h5488,7121.8861
baseFlex,2030,NoFlexNoConstraints,h5489,7933.2915
baseFlex,2030,NoFlexNoConstraints,h5490,10073.6183
baseFlex,2030,NoFlexNoConstraints,h5491,9598.2549
baseFlex,2030,NoFlexNoConstraints,h5492,8085.1237
baseFlex,2030,NoFlexNoConstraints,h5493,5025.8644
baseFlex,2030,NoFlexNoConstraints,h5494,3288.7091
baseFlex,2030,NoFlexNoConstraints,h5495,2838.7665
baseFlex,2030,NoFlexNoConstraints,h5496,2707.9883
baseFlex,2030,NoFlexNoConstraints,h5497,0.0
baseFlex,2030,NoFlexNoConstraints,h5498,72.6628
baseFlex,2030,NoFlexNoConstraints,h5499,48.3023
baseFlex,2030,NoFlexNoConstraints,h5500,0.0
baseFlex,2030,NoFlexNoConstraints,h5501,28.7314
baseFlex,2030,NoFlexNoConstraints,h5502,91.1148
baseFlex,2030,NoFlexNoConstraints,h5503,224.6669
baseFlex,2030,NoFlexNoConstraints,h5504,228.9548
baseFlex,2030,NoFlexNoConstraints,h5505,393.7147
baseFlex,2030,NoFlexNoConstraints,h5506,1022.2919
baseFlex,2030,NoFlexNoConstraints,h5507,1778.4576
baseFlex,2030,NoFlexNoConstraints,h5508,2966.1612
baseFlex,2030,NoFlexNoConstraints,h5509,4484.728
baseFlex,2030,NoFlexNoConstraints,h5510,4437.6617
baseFlex,2030,NoFlexNoConstraints,h5511,5332.796
baseFlex,2030,NoFlexNoConstraints,h5512,6899.3628
baseFlex,2030,NoFlexNoConstraints,h5513,8843.1433
baseFlex,2030,NoFlexNoConstraints,h5514,10260.3767
baseFlex,2030,NoFlexNoConstraints,h5515,9401.5141
baseFlex,2030,NoFlexNoConstraints,h5516,8088.6895
baseFlex,2030,NoFlexNoConstraints,h5517,5422.8743
baseFlex,2030,NoFlexNoConstraints,h5518,3861.2656
baseFlex,2030,NoFlexNoConstraints,h5519,2680.9577
baseFlex,2030,NoFlexNoConstraints,h5520,1680.2288
baseFlex,2030,NoFlexNoConstraints,h5521,22.5218
baseFlex,2030,NoFlexNoConstraints,h5522,33.6683
baseFlex,2030,NoFlexNoConstraints,h5523,0.0
baseFlex,2030,NoFlexNoConstraints,h5524,16.4497
baseFlex,2030,NoFlexNoConstraints,h5525,13.1798
baseFlex,2030,NoFlexNoConstraints,h5526,0.0
baseFlex,2030,NoFlexNoConstraints,h5527,82.6592
baseFlex,2030,NoFlexNoConstraints,h5528,397.6233
baseFlex,2030,NoFlexNoConstraints,h5529,521.7457
baseFlex,2030,NoFlexNoConstraints,h5530,779.9777
baseFlex,2030,NoFlexNoConstraints,h5531,1659.5391
baseFlex,2030,NoFlexNoConstraints,h5532,2942.6041
baseFlex,2030,NoFlexNoConstraints,h5533,3644.676
baseFlex,2030,NoFlexNoConstraints,h5534,5051.2441
baseFlex,2030,NoFlexNoConstraints,h5535,5176.9576
baseFlex,2030,NoFlexNoConstraints,h5536,5897.9061
baseFlex,2030,NoFlexNoConstraints,h5537,9044.8503
baseFlex,2030,NoFlexNoConstraints,h5538,10848.998
baseFlex,2030,NoFlexNoConstraints,h5539,9881.3582
baseFlex,2030,NoFlexNoConstraints,h5540,7556.8804
baseFlex,2030,NoFlexNoConstraints,h5541,5282.2849
baseFlex,2030,NoFlexNoConstraints,h5542,3844.4516
baseFlex,2030,NoFlexNoConstraints,h5543,3267.8584
baseFlex,2030,NoFlexNoConstraints,h5544,2305.4182
baseFlex,2030,NoFlexNoConstraints,h5545,49.1535
baseFlex,2030,NoFlexNoConstraints,h5546,21.3294
baseFlex,2030,NoFlexNoConstraints,h5547,0.0
baseFlex,2030,NoFlexNoConstraints,h5548,0.0
baseFlex,2030,NoFlexNoConstraints,h5549,0.0
baseFlex,2030,NoFlexNoConstraints,h5550,0.0
baseFlex,2030,NoFlexNoConstraints,h5551,144.622
baseFlex,2030,NoFlexNoConstraints,h5552,228.8828
baseFlex,2030,NoFlexNoConstraints,h5553,556.1368
baseFlex,2030,NoFlexNoConstraints,h5554,865.3417
baseFlex,2030,NoFlexNoConstraints,h5555,1594.629
baseFlex,2030,NoFlexNoConstraints,h5556,2313.0005
baseFlex,2030,NoFlexNoConstraints,h5557,3572.8957
baseFlex,2030,NoFlexNoConstraints,h5558,5051.2927
baseFlex,2030,NoFlexNoConstraints,h5559,4792.0937
baseFlex,2030,NoFlexNoConstraints,h5560,6424.0697
baseFlex,2030,NoFlexNoConstraints,h5561,9332.0393
baseFlex,2030,NoFlexNoConstraints,h5562,10645.9918
baseFlex,2030,NoFlexNoConstraints,h5563,10080.8948
baseFlex,2030,NoFlexNoConstraints,h5564,7343.674
baseFlex,2030,NoFlexNoConstraints,h5565,4908.5458
baseFlex,2030,NoFlexNoConstraints,h5566,4136.3699
baseFlex,2030,NoFlexNoConstraints,h5567,3232.1699
baseFlex,2030,NoFlexNoConstraints,h5568,2184.4206
baseFlex,2030,NoFlexNoConstraints,h5569,18.2361
baseFlex,2030,NoFlexNoConstraints,h5570,39.6093
baseFlex,2030,NoFlexNoConstraints,h5571,0.0
baseFlex,2030,NoFlexNoConstraints,h5572,49.7527
baseFlex,2030,NoFlexNoConstraints,h5573,54.1155
baseFlex,2030,NoFlexNoConstraints,h5574,22.7867
baseFlex,2030,NoFlexNoConstraints,h5575,128.1871
baseFlex,2030,NoFlexNoConstraints,h5576,204.3802
baseFlex,2030,NoFlexNoConstraints,h5577,574.8899
baseFlex,2030,NoFlexNoConstraints,h5578,830.0514
baseFlex,2030,NoFlexNoConstraints,h5579,1610.465
baseFlex,2030,NoFlexNoConstraints,h5580,2671.673
baseFlex,2030,NoFlexNoConstraints,h5581,4060.1255
baseFlex,2030,NoFlexNoConstraints,h5582,4039.3197
baseFlex,2030,NoFlexNoConstraints,h5583,5325.7199
baseFlex,2030,NoFlexNoConstraints,h5584,5788.7011
baseFlex,2030,NoFlexNoConstraints,h5585,9349.2073
baseFlex,2030,NoFlexNoConstraints,h5586,11222.2211
baseFlex,2030,NoFlexNoConstraints,h5587,10778.2153
baseFlex,2030,NoFlexNoConstraints,h5588,7006.4137
baseFlex,2030,NoFlexNoConstraints,h5589,4948.2992
baseFlex,2030,NoFlexNoConstraints,h5590,3674.6634
baseFlex,2030,NoFlexNoConstraints,h5591,2834.9668
baseFlex,2030,NoFlexNoConstraints,h5592,2183.1477
baseFlex,2030,NoFlexNoConstraints,h5593,54.6963
baseFlex,2030,NoFlexNoConstraints,h5594,79.614
baseFlex,2030,NoFlexNoConstraints,h5595,142.7995
baseFlex,2030,NoFlexNoConstraints,h5596,0.0
baseFlex,2030,NoFlexNoConstraints,h5597,30.4943
baseFlex,2030,NoFlexNoConstraints,h5598,33.1792
baseFlex,2030,NoFlexNoConstraints,h5599,160.234
baseFlex,2030,NoFlexNoConstraints,h5600,242.552
baseFlex,2030,NoFlexNoConstraints,h5601,371.0272
baseFlex,2030,NoFlexNoConstraints,h5602,1042.8895
baseFlex,2030,NoFlexNoConstraints,h5603,1909.5
baseFlex,2030,NoFlexNoConstraints,h5604,2579.2095
baseFlex,2030,NoFlexNoConstraints,h5605,3489.8618
baseFlex,2030,NoFlexNoConstraints,h5606,4525.8726
baseFlex,2030,NoFlexNoConstraints,h5607,5225.467
baseFlex,2030,NoFlexNoConstraints,h5608,6155.3023
baseFlex,2030,NoFlexNoConstraints,h5609,8941.0689
baseFlex,2030,NoFlexNoConstraints,h5610,9487.9057
baseFlex,2030,NoFlexNoConstraints,h5611,10092.0295
baseFlex,2030,NoFlexNoConstraints,h5612,7685.6679
baseFlex,2030,NoFlexNoConstraints,h5613,5822.167
baseFlex,2030,NoFlexNoConstraints,h5614,4080.4102
baseFlex,2030,NoFlexNoConstraints,h5615,2366.0945
baseFlex,2030,NoFlexNoConstraints,h5616,1855.8314
baseFlex,2030,NoFlexNoConstraints,h5617,44.2884
baseFlex,2030,NoFlexNoConstraints,h5618,19.4382
baseFlex,2030,NoFlexNoConstraints,h5619,31.383
baseFlex,2030,NoFlexNoConstraints,h5620,0.0
baseFlex,2030,NoFlexNoConstraints,h5621,48.7727
baseFlex,2030,NoFlexNoConstraints,h5622,8.4822
baseFlex,2030,NoFlexNoConstraints,h5623,112.4182
baseFlex,2030,NoFlexNoConstraints,h5624,187.2092
baseFlex,2030,NoFlexNoConstraints,h5625,450.8709
baseFlex,2030,NoFlexNoConstraints,h5626,901.4
baseFlex,2030,NoFlexNoConstraints,h5627,1774.6326
baseFlex,2030,NoFlexNoConstraints,h5628,2610.7801
baseFlex,2030,NoFlexNoConstraints,h5629,3718.4121
baseFlex,2030,NoFlexNoConstraints,h5630,4843.266
baseFlex,2030,NoFlexNoConstraints,h5631,5754.5092
baseFlex,2030,NoFlexNoConstraints,h5632,7210.4437
baseFlex,2030,NoFlexNoConstraints,h5633,9293.2721
baseFlex,2030,NoFlexNoConstraints,h5634,10363.7167
baseFlex,2030,NoFlexNoConstraints,h5635,11363.6776
baseFlex,2030,NoFlexNoConstraints,h5636,9477.4038
baseFlex,2030,NoFlexNoConstraints,h5637,5659.2021
baseFlex,2030,NoFlexNoConstraints,h5638,3440.9331
baseFlex,2030,NoFlexNoConstraints,h5639,3009.9636
baseFlex,2030,NoFlexNoConstraints,h5640,2837.4191
baseFlex,2030,NoFlexNoConstraints,h5641,34.0983
baseFlex,2030,NoFlexNoConstraints,h5642,135.9306
baseFlex,2030,NoFlexNoConstraints,h5643,56.2261
baseFlex,2030,NoFlexNoConstraints,h5644,65.6667
baseFlex,2030,NoFlexNoConstraints,h5645,65.417
baseFlex,2030,NoFlexNoConstraints,h5646,40.7018
baseFlex,2030,NoFlexNoConstraints,h5647,12.945
baseFlex,2030,NoFlexNoConstraints,h5648,254.7931
baseFlex,2030,NoFlexNoConstraints,h5649,386.3294
baseFlex,2030,NoFlexNoConstraints,h5650,821.0822
baseFlex,2030,NoFlexNoConstraints,h5651,1615.56
baseFlex,2030,NoFlexNoConstraints,h5652,2850.6468
baseFlex,2030,NoFlexNoConstraints,h5653,4335.1114
baseFlex,2030,NoFlexNoConstraints,h5654,5452.7357
baseFlex,2030,NoFlexNoConstraints,h5655,5373.4407
baseFlex,2030,NoFlexNoConstraints,h5656,6743.1879
baseFlex,2030,NoFlexNoConstraints,h5657,8320.5222
baseFlex,2030,NoFlexNoConstraints,h5658,9161.4097
baseFlex,2030,NoFlexNoConstraints,h5659,9956.6387
baseFlex,2030,NoFlexNoConstraints,h5660,8773.5982
baseFlex,2030,NoFlexNoConstraints,h5661,5705.9813
baseFlex,2030,NoFlexNoConstraints,h5662,3734.5926
baseFlex,2030,NoFlexNoConstraints,h5663,2921.7846
baseFlex,2030,NoFlexNoConstraints,h5664,1819.0953
baseFlex,2030,NoFlexNoConstraints,h5665,21.0787
baseFlex,2030,NoFlexNoConstraints,h5666,83.0217
baseFlex,2030,NoFlexNoConstraints,h5667,98.7341
baseFlex,2030,NoFlexNoConstraints,h5668,18.4759
baseFlex,2030,NoFlexNoConstraints,h5669,8.1926
baseFlex,2030,NoFlexNoConstraints,h5670,23.8961
baseFlex,2030,NoFlexNoConstraints,h5671,333.3366
baseFlex,2030,NoFlexNoConstraints,h5672,273.7357
baseFlex,2030,NoFlexNoConstraints,h5673,445.7822
baseFlex,2030,NoFlexNoConstraints,h5674,1116.2403
baseFlex,2030,NoFlexNoConstraints,h5675,1735.9518
baseFlex,2030,NoFlexNoConstraints,h5676,2593.1144
baseFlex,2030,NoFlexNoConstraints,h5677,3623.007
baseFlex,2030,NoFlexNoConstraints,h5678,4150.5373
baseFlex,2030,NoFlexNoConstraints,h5679,5118.5089
baseFlex,2030,NoFlexNoConstraints,h5680,6707.1384
baseFlex,2030,NoFlexNoConstraints,h5681,8405.6463
baseFlex,2030,NoFlexNoConstraints,h5682,10313.3149
baseFlex,2030,NoFlexNoConstraints,h5683,10825.8854
baseFlex,2030,NoFlexNoConstraints,h5684,8637.5743
baseFlex,2030,NoFlexNoConstraints,h5685,5966.7341
baseFlex,2030,NoFlexNoConstraints,h5686,4004.0588
baseFlex,2030,NoFlexNoConstraints,h5687,3185.4334
baseFlex,2030,NoFlexNoConstraints,h5688,2203.9657
baseFlex,2030,NoFlexNoConstraints,h5689,42.377
baseFlex,2030,NoFlexNoConstraints,h5690,38.2189
baseFlex,2030,NoFlexNoConstraints,h5691,34.5626
baseFlex,2030,NoFlexNoConstraints,h5692,0.0
baseFlex,2030,NoFlexNoConstraints,h5693,14.2952
baseFlex,2030,NoFlexNoConstraints,h5694,53.9695
baseFlex,2030,NoFlexNoConstraints,h5695,92.0332
baseFlex,2030,NoFlexNoConstraints,h5696,277.2477
baseFlex,2030,NoFlexNoConstraints,h5697,457.8337
baseFlex,2030,NoFlexNoConstraints,h5698,1069.73
baseFlex,2030,NoFlexNoConstraints,h5699,1812.4367
baseFlex,2030,NoFlexNoConstraints,h5700,3024.0322
baseFlex,2030,NoFlexNoConstraints,h5701,4355.1456
baseFlex,2030,NoFlexNoConstraints,h5702,4962.4948
baseFlex,2030,NoFlexNoConstraints,h5703,5254.1319
baseFlex,2030,NoFlexNoConstraints,h5704,6837.9336
baseFlex,2030,NoFlexNoConstraints,h5705,9576.8953
baseFlex,2030,NoFlexNoConstraints,h5706,10957.657
baseFlex,2030,NoFlexNoConstraints,h5707,10712.6878
baseFlex,2030,NoFlexNoConstraints,h5708,7399.505
baseFlex,2030,NoFlexNoConstraints,h5709,4744.651
baseFlex,2030,NoFlexNoConstraints,h5710,3126.5192
baseFlex,2030,NoFlexNoConstraints,h5711,2911.2873
baseFlex,2030,NoFlexNoConstraints,h5712,2353.2244
baseFlex,2030,NoFlexNoConstraints,h5713,0.0
baseFlex,2030,NoFlexNoConstraints,h5714,25.9885
baseFlex,2030,NoFlexNoConstraints,h5715,33.8416
baseFlex,2030,NoFlexNoConstraints,h5716,16.5149
baseFlex,2030,NoFlexNoConstraints,h5717,80.7943
baseFlex,2030,NoFlexNoConstraints,h5718,32.8698
baseFlex,2030,NoFlexNoConstraints,h5719,78.5776
baseFlex,2030,NoFlexNoConstraints,h5720,253.8116
baseFlex,2030,NoFlexNoConstraints,h5721,416.1277
baseFlex,2030,NoFlexNoConstraints,h5722,1114.3068
baseFlex,2030,NoFlexNoConstraints,h5723,1832.8124
baseFlex,2030,NoFlexNoConstraints,h5724,2913.0236
baseFlex,2030,NoFlexNoConstraints,h5725,4011.7433
baseFlex,2030,NoFlexNoConstraints,h5726,5466.2626
baseFlex,2030,NoFlexNoConstraints,h5727,5469.9054
baseFlex,2030,NoFlexNoConstraints,h5728,6509.1738
baseFlex,2030,NoFlexNoConstraints,h5729,8776.8774
baseFlex,2030,NoFlexNoConstraints,h5730,10137.9479
baseFlex,2030,NoFlexNoConstraints,h5731,9736.6941
baseFlex,2030,NoFlexNoConstraints,h5732,6892.7306
baseFlex,2030,NoFlexNoConstraints,h5733,5434.3596
baseFlex,2030,NoFlexNoConstraints,h5734,4115.6623
baseFlex,2030,NoFlexNoConstraints,h5735,2663.4768
baseFlex,2030,NoFlexNoConstraints,h5736,1825.7014
baseFlex,2030,NoFlexNoConstraints,h5737,45.5815
baseFlex,2030,NoFlexNoConstraints,h5738,125.9352
baseFlex,2030,NoFlexNoConstraints,h5739,140.2897
baseFlex,2030,NoFlexNoConstraints,h5740,98.4629
baseFlex,2030,NoFlexNoConstraints,h5741,188.0192
baseFlex,2030,NoFlexNoConstraints,h5742,146.8745
baseFlex,2030,NoFlexNoConstraints,h5743,208.5783
baseFlex,2030,NoFlexNoConstraints,h5744,243.3329
baseFlex,2030,NoFlexNoConstraints,h5745,359.5016
baseFlex,2030,NoFlexNoConstraints,h5746,868.8777
baseFlex,2030,NoFlexNoConstraints,h5747,1645.1392
baseFlex,2030,NoFlexNoConstraints,h5748,3311.4377
baseFlex,2030,NoFlexNoConstraints,h5749,3862.4782
baseFlex,2030,NoFlexNoConstraints,h5750,4300.7592
baseFlex,2030,NoFlexNoConstraints,h5751,4821.665
baseFlex,2030,NoFlexNoConstraints,h5752,6037.7241
baseFlex,2030,NoFlexNoConstraints,h5753,8947.1108
baseFlex,2030,NoFlexNoConstraints,h5754,10839.5659
baseFlex,2030,NoFlexNoConstraints,h5755,10472.6917
baseFlex,2030,NoFlexNoConstraints,h5756,8290.202
baseFlex,2030,NoFlexNoConstraints,h5757,5107.5542
baseFlex,2030,NoFlexNoConstraints,h5758,4041.1758
baseFlex,2030,NoFlexNoConstraints,h5759,3126.5137
baseFlex,2030,NoFlexNoConstraints,h5760,2113.2244
baseFlex,2030,NoFlexNoConstraints,h5761,30.3146
baseFlex,2030,NoFlexNoConstraints,h5762,109.6682
baseFlex,2030,NoFlexNoConstraints,h5763,147.7537
baseFlex,2030,NoFlexNoConstraints,h5764,0.0
baseFlex,2030,NoFlexNoConstraints,h5765,27.9105
baseFlex,2030,NoFlexNoConstraints,h5766,55.803
baseFlex,2030,NoFlexNoConstraints,h5767,131.019
baseFlex,2030,NoFlexNoConstraints,h5768,310.3378
baseFlex,2030,NoFlexNoConstraints,h5769,566.1456
baseFlex,2030,NoFlexNoConstraints,h5770,1200.5927
baseFlex,2030,NoFlexNoConstraints,h5771,1598.0168
baseFlex,2030,NoFlexNoConstraints,h5772,2724.7078
baseFlex,2030,NoFlexNoConstraints,h5773,3932.3995
baseFlex,2030,NoFlexNoConstraints,h5774,5197.5333
baseFlex,2030,NoFlexNoConstraints,h5775,4957.5209
baseFlex,2030,NoFlexNoConstraints,h5776,5622.2991
baseFlex,2030,NoFlexNoConstraints,h5777,8368.9491
baseFlex,2030,NoFlexNoConstraints,h5778,10648.7162
baseFlex,2030,NoFlexNoConstraints,h5779,11249.099
baseFlex,2030,NoFlexNoConstraints,h5780,7986.3163
baseFlex,2030,NoFlexNoConstraints,h5781,5579.7246
baseFlex,2030,NoFlexNoConstraints,h5782,4014.3205
